GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Drivers demand engine % torque(%),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel pressure(psi),Fuel Rate (direct from ECU)(L/m),Fuel trim bank 1 sensor 1(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Latitude(°),GPS Longitude(°),GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Volumetric Efficiency (Calculated)(%)
Fri Feb 09 15:36:33 EST 2018,09-Feb-2018 15:36:33.278,-80.5317354,43.47986227,9.03,4.288,304.399658203125,63.8,0.84318542,9.73408508,2.69651794,0.0293761,27.84313774,-0.02880767,19.6078434,9.8039217,-,7,32.86449814,-,26.80003357,55.29411697,7.84313726,2140.75,-28.25,0.14550766,0.00242513,46.55711365,-,0,1.5625,4.28800011,43.47986221,-80.53173828,0.49200058,35.93943787,4.931283,48.37470245,13.3825388,1.80999994,32.50799942,33,36.07843018,-1.5,81.42410278,282.45800781,47.33300018,-9.13737774,51
Fri Feb 09 15:36:34 EST 2018,09-Feb-2018 15:36:34.278,-80.53163396,43.47991403,9.47,4.288,304.5113525390625,63.6,0.63967896,9.07269287,3.16818237,-0.00431016,28.62745094,-0.05666447,30.58823586,15.68627453,-,7,32.86486435,-,2.87715864,7.84313726,9.8039217,1702.5,-157.25,0.19213447,0.00320224,42.20598221,-,-7.03125,-5.46875,4.28800011,43.47991562,-80.53163147,0.49200058,3.85833335,3.77098107,37.7800827,13.3825388,2.3900001,34.09199905,33,24.31372643,13,16.13759232,283.43399048,47.33300018,-10.2976799,44
Fri Feb 09 15:36:35 EST 2018,09-Feb-2018 15:36:35.278,-80.53152422,43.47995565,9.51,3.216,303.978515625,63.0,0.20213318,8.31072998,4.30960083,0.0505462,36.86274719,0.05919808,28.62745094,14.11764717,-,6,32.87365723,-,6.17817879,36.07843018,38.03921509,1789.25,-207.75,0.80069423,0.0133449,49.60290527,-,0,-3.125,3.21600008,43.47995377,-80.53152466,0.76399994,8.28507423,10.44271755,9.34042168,13.37673759,9.96000004,34.23600006,35,38.4313736,5,32.97246933,284.44500732,47.33300018,-3.62594318,47
Fri Feb 09 15:36:36 EST 2018,09-Feb-2018 15:36:36.279,-80.53142059,43.48000044,10.06,3.216,304.2265625,63.7,1.6398468,8.429245,2.98143005,0.00875109,41.5686264,0.00555275,31.37254906,15.68627453,-,6,32.88203812,-,6.17817879,40.39215851,59.60784149,1655.75,-335,0.97353476,0.01622558,49.60290527,-,-7.8125,-7.8125,3.21600008,43.47999954,-80.53141785,1.76399994,8.28507423,12.90835857,7.90807581,13.37495899,12.10999966,36.2159996,36,41.5686264,22.5,32.97246933,285.45300293,47.33300018,-1.16030216,45
Fri Feb 09 15:36:37 EST 2018,09-Feb-2018 15:36:37.278,-80.53130257,43.48004422,10.85,4.288,303.651611328125,60.8,-0.0743866,8.49449158,3.724823,0.02190662,44.70588303,0.12173527,32.15686417,16.07843208,-,6,32.89572144,-,10.15535831,45.49019623,72.94117737,1645.25,-242,1.04749453,0.01745824,48.73268127,-,-3.125,-10.15625,4.28800011,43.48004532,-80.53130341,1.7840004,13.61855984,13.34347153,7.55970764,13.37495899,13.02999973,39.06000137,38,45.09804153,18.5,58.94207382,286.37399292,47.33300018,-0.72518921,45
Fri Feb 09 15:36:38 EST 2018,09-Feb-2018 15:36:38.278,-80.53117637,43.48008233,11.61,3.216,303.52734375,64.0,1.44471741,10.50622559,1.65922546,0.11898553,38.4313736,-0.28627482,30.19607925,14.90196133,-,6,32.9173317,-,10.15535831,47.05882263,40.39215851,1823,-116,0.77255732,0.01287595,48.73268127,-,-7.03125,-7.03125,3.21600008,43.48008347,-80.53117371,1.93999863,13.61855984,11.45798111,11.67366982,13.36176014,9.60999966,41.79599762,41,40.39215851,19,58.94207382,287.45401001,47.33300018,-2.61067963,44
Fri Feb 09 15:36:39 EST 2018,09-Feb-2018 15:36:39.278,-80.53103934,43.48012709,12.18,3.216,303.974853515625,63.8,0.34339905,9.93998718,2.02912903,0.07445842,37.64706039,0.27209523,29.80392265,14.90196133,-,6,32.94414902,-,13.40684032,27.45098114,40,1823,-144.75,0.86098742,0.01434979,49.16779327,-,0.78125,-1.5625,3.21600008,43.48012543,-80.53103638,1.20400238,17.97886848,11.89309406,10.98565292,13.34750175,10.71000004,43.84799957,43,40,30,70.22662354,288.42001343,47.33300018,-2.17556667,43
Fri Feb 09 15:36:40 EST 2018,09-Feb-2018 15:36:40.278,-80.53089459,43.48017325,12.66,3.216,302.63671875,63.4,0.48823547,9.27859497,2.80665588,0.02744055,33.72549057,-0.01025518,28.23529434,14.11764717,-,6,32.97347641,-,4.91574717,28.23529434,29.80392075,1823,-318.5,0.62544185,0.01042403,48.73268127,-,1.5625,0,3.21600008,43.48017502,-80.53089142,0.15200043,6.59212542,9.42745304,15.47461891,13.31518364,7.78000021,45.5759964,44,34.50980377,31.5,25.74926949,289.45498657,47.33300018,-4.6412077,41
Fri Feb 09 15:36:41 EST 2018,09-Feb-2018 15:36:41.277,-80.53075069,43.48023316,12.99,3.216,302.205078125,62.5,0.72587585,10.1494751,2.67855835,0.01834158,34.11764908,-0.03036122,28.23529434,14.11764717,-,6,33.04485321,-,10.25836754,29.01960754,37.64706039,1493.75,-411,0.60534412,0.01008907,48.29756546,-,0,0,3.21600008,43.48023224,-80.53075409,0.23600388,13.75669765,10.44271755,16.71512985,13.31518364,7.53000021,46.76399612,47,34.11764908,29.5,53.39770508,290.42999268,47.33300018,-3.62594318,38
Fri Feb 09 15:36:42 EST 2018,09-Feb-2018 15:36:42.278,-80.53060286,43.48029158,13.25,3.216,301.0526123046875,63.5,0.74981689,8.57289124,3.31123352,0.00092597,34.11764908,0.05742711,28.62745094,14.11764717,-,6,33.08420944,-,8.43400478,30.19607925,38.4313736,1510.25,-404.25,0.64071614,0.0106786,49.60290527,-,-0.78125,3.90625,3.21600008,43.48029327,-80.5306015,1.23600388,11.31018639,10.5877552,16.13564873,13.28051758,7.96999979,47.69999695,48,34.50980377,29,53.32698059,291.42800903,47.33300018,-3.48090553,38
Fri Feb 09 15:36:43 EST 2018,09-Feb-2018 15:36:43.277,-80.53045149,43.48034509,13.6,3.216,301.0062255859375,63.5,0.16682434,9.0289917,2.51275635,0.01102358,34.11764908,0.00669434,28.23529434,14.11764717,-,6,33.16492081,-,3.99867964,29.41176605,37.64706039,1507.25,-403,0.61740273,0.01029005,49.16779327,-,0.78125,0.78125,3.21600008,43.48034668,-80.53044891,0.04000092,5.36231756,10.29767895,17.10121346,13.24163055,7.67999983,48.95999908,49,34.50980377,29.5,25.3333931,292.45300293,47.33300018,-3.77098179,38
Fri Feb 09 15:36:44 EST 2018,09-Feb-2018 15:36:44.280,-80.53029846,43.48040007,13.89,3.216,300.2484130859375,63.1,0.36734009,9.33485413,2.39784241,0.05743164,29.80392265,0.00827099,26.66666794,13.33333397,-,6,33.20887756,-,3.99867964,25.09803963,28.23529434,1514,-400.75,0.60052055,0.01000868,46.12200165,-,0.78125,4.6875,3.21600008,43.48040009,-80.53029633,1.04000092,5.36231756,9.13737774,17.94826126,13.20051479,7.46999979,50.00400162,50,31.37254906,31.5,25.3333931,293.43301392,47.33300018,-4.931283,37
Fri Feb 09 15:36:45 EST 2018,09-Feb-2018 15:36:45.278,-80.53013218,43.48046228,14.16,3.216,299.55767822265625,62.9,1.19094849,6.9190979,4.09533691,0.00953576,29.41176605,0.25847501,26.66666794,13.33333397,-,6,33.29870224,-,4.44374943,20.7843132,28.23529434,1488.25,-375,0.43893474,0.00731558,42.64109421,-,2.34375,3.125,3.21600008,43.48046112,-80.53012848,0.02400208,5.95916605,8.41218853,25.05672264,13.13210678,5.46000004,50.97599792,51,28.23529434,35.5,28.75890732,294.42098999,47.33300018,-5.65647221,35
Fri Feb 09 15:36:46 EST 2018,09-Feb-2018 15:36:46.278,-80.52997128,43.48051183,14.21,3.216,298.9473876953125,63.5,1.75897217,8.12698364,4.54364014,0.06501051,22.35294151,-0.02874489,19.6078434,9.8039217,-,6,33.34455872,-,4.38652039,14.90196133,14.50980377,1506.75,-306.25,0.33603427,0.00560057,43.51132202,-,1.5625,1.5625,3.21600008,43.48051071,-80.52996826,0.02400208,5.88242054,4.06105661,33.38418961,13.03277206,4.17999983,51.15599823,51,23.52941132,35.5,27.7997551,295.45001221,47.33300018,-10.0076046,34
Fri Feb 09 15:36:47 EST 2018,09-Feb-2018 15:36:47.279,-80.52981873,43.48056379,14.33,3.216,299.28228759765625,63.7,-1.1607666,9.50424194,1.57124329,0.03590493,21.17647171,-0.09991282,19.6078434,9.8039217,-,6,33.43299103,-,4.38652039,10.98039246,13.72549057,1494.75,-211.75,0.22991821,0.00383197,43.51132202,-,0.78125,4.6875,3.21600008,43.48056412,-80.52981567,0.58799744,5.88242054,3.62594342,47.83556366,13.02984428,2.8599999,51.58799744,51,21.96078491,18,27.7997551,296.44500732,47.33300018,-10.44271755,36
Fri Feb 09 15:36:48 EST 2018,09-Feb-2018 15:36:48.278,-80.52965657,43.48062223,14.3,3.216,299.5499267578125,63.7,0.62471008,9.11219788,4.05702209,0.03931705,21.17647171,-0.09726764,19.6078434,9.8039217,-,6,33.47814941,-,4.38652039,10.98039246,14.11764717,1463.25,-50,0.22107519,0.00368459,43.07621002,-,30.46875,31.25,3.21600008,43.48062134,-80.52965546,0.58799744,5.88242054,3.77098107,50.74396515,13.02692318,2.75,51.47999954,51,21.56862831,-1.5,27.7997551,297.43301392,47.33300018,-10.2976799,37
Fri Feb 09 15:36:49 EST 2018,09-Feb-2018 15:36:49.280,-80.52950316,43.48067574,14.12,3.216,299.2122802734375,63.9,0.02197266,9.1259613,3.18493652,0.01055595,21.56862831,0.0358638,19.6078434,9.8039217,-,6,33.56521606,-,-,11.37254906,14.11764717,1467.75,-27.25,0.23072211,0.00384537,43.51132202,-,29.6875,29.6875,3.21600008,43.48067474,-80.52950287,1.47999954,-,3.77098107,48.62226486,13.02692318,2.86999989,50.83199692,50,21.96078491,-6.5,-,298.45401001,47.33300018,-10.2976799,38
Fri Feb 09 15:36:50 EST 2018,09-Feb-2018 15:36:50.278,-80.52935384,43.48072941,14.02,3.216,298.4447021484375,64.2,0.48045349,8.8009491,3.83375549,0.02358322,21.56862831,0.20481965,19.6078434,9.8039217,-,6,33.6071434,-,-,11.37254906,14.50980377,1448,-16.75,0.22670256,0.00377838,43.51132202,-,29.6875,29.6875,3.21600008,43.48072815,-80.52935028,0.83199692,-,3.77098107,48.51408005,13.02110291,2.81999993,50.47200012,50,21.96078491,-6.5,-,299.45199585,47.33300018,-10.2976799,39
Fri Feb 09 15:36:51 EST 2018,09-Feb-2018 15:36:51.279,-80.52920049,43.48078401,13.87,3.216,297.77392578125,64.0,0.3709259,8.14074707,4.98178101,0.02508024,20.7843132,0.00367097,19.6078434,9.8039217,-,6,33.68527985,-,-,12.15686321,14.50980377,1413.75,-14.25,0.23232993,0.00387217,43.07621002,-,0,0,3.21600008,43.48078537,-80.52919769,1.47200012,-,3.77098107,46.39221573,13.02110291,2.8900001,49.93199921,49,21.17647171,-9,-,300.45098877,47.33300018,-10.2976799,39
Fri Feb 09 15:36:52 EST 2018,09-Feb-2018 15:36:52.277,-80.52905863,43.48083661,12.46,3.216,298.10205078125,64.3,1.78590393,8.50946045,5.38879395,0.07789901,20,0.11429203,19.6078434,9.8039217,-,6,33.72727203,-,-,11.76470566,14.50980377,1169,-13.75,0.18248753,0.00304146,44.38154602,-,0,0,3.21600008,43.48083496,-80.52906036,5.85599899,-,4.20609426,54.24173355,13.01820374,2.26999998,44.85599899,39,20.3921566,-7.5,-,301.4289856,47.33300018,-9.86256599,36
Fri Feb 09 15:36:53 EST 2018,09-Feb-2018 15:36:53.278,-80.52894951,43.48087872,9.99,3.216,297.5782470703125,63.7,-1.47381592,7.67147827,4.10848999,0.03589137,20.3921566,0.0512515,19.6078434,9.8039217,-,6,33.72544098,-,-,12.15686321,13.72549057,1316,-22.5,0.19936962,0.00332283,44.38154602,-,50,0,3.21600008,43.48087692,-80.52894592,11.85599899,-,4.06105661,43.02885818,13.01531124,2.48000002,35.96399689,33,21.17647171,-7.5,-,302.45800781,47.33300018,-10.0076046,37
Fri Feb 09 15:36:54 EST 2018,09-Feb-2018 15:36:54.279,-80.5288576,43.48091148,7.7,3.216,297.29266357421875,63.3,0.86294556,8.02104187,5.62940979,0.02566598,20.3921566,0.00050269,19.6078434,9.8039217,-,6,33.68170547,-,-,13.33333397,14.50980377,1130.5,-56.25,0.19133054,0.00318884,43.94643402,-,34.375,39.0625,3.21600008,43.48091125,-80.52885437,5.71999931,-,4.20609426,32.19051743,12.92390442,2.38000011,27.71999931,22,20,12.5,-,303.43200684,47.33300018,-9.86256599,37
Fri Feb 09 15:36:55 EST 2018,09-Feb-2018 15:36:55.278,-80.52879272,43.48093467,5.35,3.216,296.945068359375,61.5,-0.66157532,8.19042969,3.91217041,0.0295126,20,-0.02521102,19.6078434,9.8039217,-,6,33.63999939,-,-,13.33333397,15.68627453,1108,-106.5,0.17525233,0.00292087,43.94643402,-,28.125,28.90625,3.21600008,43.48093414,-80.52879333,10.71999931,-,4.35113192,27.61296654,12.92390442,2.18000007,19.25999832,17,20,-3,-,304.38800049,47.33300018,-9.7175293,36
Fri Feb 09 15:36:56 EST 2018,09-Feb-2018 15:36:56.278,-80.52875219,43.48096254,4.24,3.216,297.0960693359375,44.9,-1.31340027,8.42205811,5.21881104,0.05127977,20.7843132,0.02679216,20,9.8039217,-,6,33.5472641,-,-,12.54901981,14.50980377,1198.75,-113.25,0.196154,0.00326923,43.51132202,-,25.78125,23.4375,3.21600008,43.48096085,-80.52875519,1.26399899,-,4.35113192,17.94225693,12.88160706,2.44000006,15.26399899,14,22.35294151,10,-,305.43301392,47.33300018,-9.7175293,37
Fri Feb 09 15:36:57 EST 2018,09-Feb-2018 15:36:57.277,-80.52874024,43.48099144,3.2,3.216,296.67901611328125,14.5,-0.93331909,9.08465576,3.51593018,0.01378064,36.47058868,-0.01417065,28.62745094,14.11764717,-,6,33.50123978,-,-,33.33333206,27.05882263,1388,-160.25,0.50485539,0.00841426,43.94643402,-,17.1875,23.4375,3.21600008,43.48099136,-80.52873993,0.26399899,-,6.23662281,6.09979534,12.88770199,6.28000021,11.5199995,15,35.68627548,28,-,306.44400024,47.33300018,-7.83203793,44
Fri Feb 09 15:36:58 EST 2018,09-Feb-2018 15:36:58.277,-80.52874693,43.48102789,4.55,3.216,296.94512939453125,352.6,0.30209351,9.64610291,2.4780426,0.00497937,38.82352829,-0.01614831,29.01960754,14.50980377,-,6,33.4172821,-,2.62070298,30.19607925,42.35293961,1790.25,-243.5,0.84088969,0.01401483,49.16779327,-,8.59375,-1.5625,3.21600008,43.48102951,-80.52874756,0.61999893,3.51442051,11.60301876,4.18538284,12.90070152,10.46000004,16.38000107,17,39.2156868,27.5,15.03926182,307.42599487,47.33300018,-2.46564198,44
Fri Feb 09 15:36:59 EST 2018,09-Feb-2018 15:36:59.277,-80.52878394,43.48106052,5.26,3.216,296.63165283203125,336.1,0.14706421,10.05670166,1.23664856,0.05701543,40,0.09103347,28.62745094,14.50980377,-,6,33.3817749,-,5.07373714,30.19607925,43.92156982,1871.75,-402.5,0.89635938,0.01493932,50.03802109,-,0.78125,0.78125,3.21600008,43.48106003,-80.52878571,2.61999893,6.8039937,12.03813267,4.17177582,12.91380787,11.14999962,18.93600082,19,40,29.5,25.88464165,308.45599365,47.33300018,-2.03052807,43
